source,lifecycle:transition,concept:name,Sheet,time:timestamp,FileName,case:concept:name,case:description,Url,Label,Value,Column,Row
Web,complete,clickButton,,2019-02-19 05:32:54.345000+11:00,,1,instance with id 93,,Button1,,,
Web,complete,clickButton,,2019-02-19 05:32:55.820000+11:00,,1,instance with id 93,,B2,,,
Web,complete,insertValue,,2019-02-19 05:32:56.709000+11:00,,1,instance with id 93,,ID,182381,,
Excel,complete,copy,,2019-02-19 05:33:00.514000+11:00,,1,instance with id 93,,,Au 58124829 XT,B,1.0
Web,complete,paste,,2019-02-19 05:33:04.545000+11:00,,1,instance with id 93,,Special code,Au 58124829 XT,,
Excel,complete,copy,,2019-02-19 05:33:07.246000+11:00,,1,instance with id 93,,,Melbourne 123,B,2.0
Web,complete,paste,,2019-02-19 05:33:10.221000+11:00,,1,instance with id 93,,Area,Melbourne 123,,
Web,complete,clickButton,,2019-02-19 05:33:15.472000+11:00,,1,instance with id 93,,OK,,,
Excel,complete,openFile,Sheet1,2019-02-19 05:33:25.472000+11:00,data.xls,1,instance with id 94,,,,,
Web,complete,goToUrl,,2019-02-19 05:33:34.729000+11:00,,1,instance with id 94,www.webpage.com,,,,
Web,complete,insertValue,,2019-02-19 05:33:38.681000+11:00,,1,instance with id 94,,username,Frank01,,
Web,complete,insertValue,,2019-02-19 05:33:42.322000+11:00,,1,instance with id 94,,password,LittleFrank123,,
Web,complete,clickButton,,2019-02-19 05:33:44.547000+11:00,,1,instance with id 94,,confirm,,,
Web,complete,waitResponse,,2019-02-19 05:33:49.202000+11:00,,1,instance with id 94,www.webpage.com/ok,,,,
Web,complete,clickButton,,2019-02-19 05:33:57.296000+11:00,,1,instance with id 94,,Button1,,,
Web,complete,clickButton,,2019-02-19 05:33:58.818000+11:00,,1,instance with id 94,,B2,,,
Web,complete,insertValue,,2019-02-19 05:34:02.412000+11:00,,1,instance with id 94,,ID,182381,,
Excel,complete,copy,,2019-02-19 05:34:02.412000+11:00,,1,instance with id 94,,,Au 58124829 XT,B,1.0
Web,complete,paste,,2019-02-19 05:34:05.694000+11:00,,1,instance with id 94,,Special code,Au 58124829 XT,,
Excel,complete,copy,,2019-02-19 05:34:08.787000+11:00,,1,instance with id 94,,,Melbourne 123,B,2.0
Web,complete,paste,,2019-02-19 05:34:12.950000+11:00,,1,instance with id 94,,Area,Melbourne 123,,
Web,complete,clickButton,,2019-02-19 05:34:15.134000+11:00,,1,instance with id 94,,OK,,,
Excel,complete,openFile,Sheet1,2019-02-19 05:34:25.134000+11:00,data.xls,1,instance with id 95,,,,,
Web,complete,goToUrl,,2019-02-19 05:34:27.548000+11:00,,1,instance with id 95,www.webpage.com,,,,
Web,complete,insertValue,,2019-02-19 05:34:39.253000+11:00,,1,instance with id 95,,username,Frank01,,
Web,complete,insertValue,,2019-02-19 05:34:56.584000+11:00,,1,instance with id 95,,password,LittleFrank123,,
Web,complete,clickButton,,2019-02-19 05:35:18.534000+11:00,,1,instance with id 95,,confirm,,,
Web,complete,waitResponse,,2019-02-19 05:35:21.765000+11:00,,1,instance with id 95,www.webpage.com/ok,,,,
Web,complete,clickButton,,2019-02-19 05:35:32.694000+11:00,,1,instance with id 95,,Button1,,,
Web,complete,clickButton,,2019-02-19 05:35:36.198000+11:00,,1,instance with id 95,,B2,,,
Web,complete,insertValue,,2019-02-19 05:35:37.311000+11:00,,1,instance with id 95,,ID,182381,,
Excel,complete,copy,,2019-02-19 05:35:40.648000+11:00,,1,instance with id 95,,,Au 58124829 XT,B,1.0
Web,complete,paste,,2019-02-19 05:35:44.116000+11:00,,1,instance with id 95,,Special code,Au 58124829 XT,,
Excel,complete,copy,,2019-02-19 05:35:45.831000+11:00,,1,instance with id 95,,,Melbourne 123,B,2.0
Web,complete,paste,,2019-02-19 05:35:48.565000+11:00,,1,instance with id 95,,Area,Melbourne 123,,
Web,complete,clickButton,,2019-02-19 05:35:51.190000+11:00,,1,instance with id 95,,OK,,,
Excel,complete,openFile,Sheet1,2019-02-19 05:36:01.190000+11:00,data.xls,1,instance with id 96,,,,,
Web,complete,goToUrl,,2019-02-19 05:36:20.656000+11:00,,1,instance with id 96,www.webpage.com,,,,
Web,complete,insertValue,,2019-02-19 05:36:25.430000+11:00,,1,instance with id 96,,username,Frank01,,
Web,complete,insertValue,,2019-02-19 05:36:39.024000+11:00,,1,instance with id 96,,password,LittleFrank123,,
Web,complete,clickButton,,2019-02-19 05:36:39.024000+11:00,,1,instance with id 96,,confirm,,,
Web,complete,waitResponse,,2019-02-19 05:36:41.208000+11:00,,1,instance with id 96,www.webpage.com/ok,,,,
Web,complete,clickButton,,2019-02-19 05:36:47.700000+11:00,,1,instance with id 96,,Button1,,,
Web,complete,clickButton,,2019-02-19 05:36:49.442000+11:00,,1,instance with id 96,,B2,,,
Web,complete,insertValue,,2019-02-19 05:36:52.856000+11:00,,1,instance with id 96,,ID,182381,,
Excel,complete,copy,,2019-02-19 05:36:55.778000+11:00,,1,instance with id 96,,,Au 58124829 XT,B,1.0
Web,complete,paste,,2019-02-19 05:36:58.909000+11:00,,1,instance with id 96,,Special code,Au 58124829 XT,,
Excel,complete,copy,,2019-02-19 05:37:03.083000+11:00,,1,instance with id 96,,,Melbourne 123,B,2.0
Web,complete,paste,,2019-02-19 05:37:04.548000+11:00,,1,instance with id 96,,Area,Melbourne 123,,
Web,complete,clickButton,,2019-02-19 05:37:04.583000+11:00,,1,instance with id 96,,OK,,,
Excel,complete,openFile,Sheet1,2019-02-19 05:37:14.583000+11:00,data.xls,1,instance with id 97,,,,,
Web,complete,goToUrl,,2019-02-19 05:37:21.205000+11:00,,1,instance with id 97,www.webpage.com,,,,
Web,complete,insertValue,,2019-02-19 05:37:27.356000+11:00,,1,instance with id 97,,username,Frank01,,
Web,complete,insertValue,,2019-02-19 05:37:40.409000+11:00,,1,instance with id 97,,password,LittleFrank123,,
Web,complete,clickButton,,2019-02-19 05:37:43.560000+11:00,,1,instance with id 97,,confirm,,,
Web,complete,waitResponse,,2019-02-19 05:37:45.882000+11:00,,1,instance with id 97,www.webpage.com/ok,,,,
Web,complete,clickButton,,2019-02-19 05:37:52.113000+11:00,,1,instance with id 97,,Button1,,,
Web,complete,clickButton,,2019-02-19 05:37:55.728000+11:00,,1,instance with id 97,,B2,,,
Web,complete,insertValue,,2019-02-19 05:37:58.586000+11:00,,1,instance with id 97,,ID,182381,,
Excel,complete,copy,,2019-02-19 05:38:01.510000+11:00,,1,instance with id 97,,,Au 58124829 XT,B,1.0
Web,complete,paste,,2019-02-19 05:38:06.697000+11:00,,1,instance with id 97,,Special code,Au 58124829 XT,,
Excel,complete,copy,,2019-02-19 05:38:09.324000+11:00,,1,instance with id 97,,,Melbourne 123,B,2.0
Web,complete,paste,,2019-02-19 05:38:13.215000+11:00,,1,instance with id 97,,Area,Melbourne 123,,
Web,complete,clickButton,,2019-02-19 05:38:15.902000+11:00,,1,instance with id 97,,OK,,,
Excel,complete,openFile,Sheet1,2019-02-19 05:38:25.902000+11:00,data.xls,1,instance with id 98,,,,,
Web,complete,goToUrl,,2019-02-19 05:38:39.552000+11:00,,1,instance with id 98,www.webpage.com,,,,
Web,complete,insertValue,,2019-02-19 05:38:47.523000+11:00,,1,instance with id 98,,username,Frank01,,
Web,complete,insertValue,,2019-02-19 05:38:57.012000+11:00,,1,instance with id 98,,password,LittleFrank123,,
Web,complete,clickButton,,2019-02-19 05:39:14.332000+11:00,,1,instance with id 98,,confirm,,,
Web,complete,waitResponse,,2019-02-19 05:39:18.744000+11:00,,1,instance with id 98,www.webpage.com/ok,,,,
Web,complete,clickButton,,2019-02-19 05:39:30.050000+11:00,,1,instance with id 98,,Button1,,,
Web,complete,clickButton,,2019-02-19 05:39:34.067000+11:00,,1,instance with id 98,,B2,,,
Web,complete,insertValue,,2019-02-19 05:39:36.526000+11:00,,1,instance with id 98,,ID,182381,,
Excel,complete,copy,,2019-02-19 05:39:39.389000+11:00,,1,instance with id 98,,,Au 58124829 XT,B,1.0
Web,complete,paste,,2019-02-19 05:39:41.941000+11:00,,1,instance with id 98,,Special code,Au 58124829 XT,,
Excel,complete,copy,,2019-02-19 05:39:45.502000+11:00,,1,instance with id 98,,,Melbourne 123,B,2.0
Web,complete,paste,,2019-02-19 05:39:49.852000+11:00,,1,instance with id 98,,Area,Melbourne 123,,
Web,complete,clickButton,,2019-02-19 05:39:51.729000+11:00,,1,instance with id 98,,OK,,,
Excel,complete,openFile,Sheet1,2019-02-19 05:40:01.729000+11:00,data.xls,1,instance with id 99,,,,,
Web,complete,goToUrl,,2019-02-19 05:40:08.134000+11:00,,1,instance with id 99,www.webpage.com,,,,
Web,complete,insertValue,,2019-02-19 05:40:20.705000+11:00,,1,instance with id 99,,username,Frank01,,
Web,complete,insertValue,,2019-02-19 05:40:24.149000+11:00,,1,instance with id 99,,password,LittleFrank123,,
Web,complete,clickButton,,2019-02-19 05:40:40.507000+11:00,,1,instance with id 99,,confirm,,,
Web,complete,waitResponse,,2019-02-19 05:40:42.946000+11:00,,1,instance with id 99,www.webpage.com/ok,,,,
Web,complete,clickButton,,2019-02-19 05:40:49.463000+11:00,,1,instance with id 99,,Button1,,,
Web,complete,clickButton,,2019-02-19 05:40:51.800000+11:00,,1,instance with id 99,,B2,,,
Web,complete,insertValue,,2019-02-19 05:40:54.996000+11:00,,1,instance with id 99,,ID,182381,,
Excel,complete,copy,,2019-02-19 05:40:58.261000+11:00,,1,instance with id 99,,,Au 58124829 XT,B,1.0
Web,complete,paste,,2019-02-19 05:41:01.607000+11:00,,1,instance with id 99,,Special code,Au 58124829 XT,,
Excel,complete,copy,,2019-02-19 05:41:04.826000+11:00,,1,instance with id 99,,,Melbourne 123,B,2.0
Web,complete,paste,,2019-02-19 05:41:06.325000+11:00,,1,instance with id 99,,Area,Melbourne 123,,
Web,complete,clickButton,,2019-02-19 05:41:10.842000+11:00,,1,instance with id 99,,OK,,,
Excel,complete,openFile,Sheet1,2019-02-19 05:41:20.842000+11:00,data.xls,1,instance with id 100,,,,,
Web,complete,goToUrl,,2019-02-19 05:41:39.744000+11:00,,1,instance with id 100,www.webpage.com,,,,
Web,complete,insertValue,,2019-02-19 05:41:43.497000+11:00,,1,instance with id 100,,username,Frank01,,
Web,complete,insertValue,,2019-02-19 05:41:44.367000+11:00,,1,instance with id 100,,password,LittleFrank123,,
Web,complete,clickButton,,2019-02-19 05:41:44.367000+11:00,,1,instance with id 100,,confirm,,,
Web,complete,waitResponse,,2019-02-19 05:41:47.342000+11:00,,1,instance with id 100,www.webpage.com/ok,,,,
Web,complete,clickButton,,2019-02-19 05:42:02.756000+11:00,,1,instance with id 100,,Button1,,,
Web,complete,clickButton,,2019-02-19 05:42:05.792000+11:00,,1,instance with id 100,,B2,,,
Web,complete,insertValue,,2019-02-19 05:42:08.201000+11:00,,1,instance with id 100,,ID,182381,,
Excel,complete,copy,,2019-02-19 05:42:11.297000+11:00,,1,instance with id 100,,,Au 58124829 XT,B,1.0
Web,complete,paste,,2019-02-19 05:42:13.464000+11:00,,1,instance with id 100,,Special code,Au 58124829 XT,,
Excel,complete,copy,,2019-02-19 05:42:18.560000+11:00,,1,instance with id 100,,,Melbourne 123,B,2.0
Web,complete,paste,,2019-02-19 05:42:21.806000+11:00,,1,instance with id 100,,Area,Melbourne 123,,
Web,complete,clickButton,,2019-02-19 05:42:26.827000+11:00,,1,instance with id 100,,OK,,,
